User-ID,Location,Age
225989,"palmdale, california, usa",27
225989,"palmdale, california, usa",27
225989,"palmdale, california, usa",27
225989,"palmdale, california, usa",27
225996,"belton, texas, usa",20
225996,"belton, texas, usa",20
225996,"belton, texas, usa",20
226006,"scott, arkansas, usa",35
226006,"scott, arkansas, usa",35
226014,"louisville, kentucky, usa",58
226022,"crystal river, florida, usa",46
226026,"ashern, manitoba, canada",71
226031,"lakewood, colorado, usa",37
226031,"lakewood, colorado, usa",37
226067,"garland, texas, usa",42
226069,"wichita, kansas, usa",43
226069,"wichita, kansas, usa",43
226069,"wichita, kansas, usa",43
226108,"seattle, ,",NULL
226117,"saskatoon, saskatchewan, canada",55
226119,"antioch, california, usa",43
226126,"hamilton, ,",NULL
226141,"calistoga, california, usa",NULL
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226205,"romeoville, illinois, usa",48
226267,"kelso, washington, usa",0
226267,"kelso, washington, usa",0
226280,"lake view, new york, usa",36
226306,"lacey, washington, usa",52
226349,"cincinnati, , usa",18
226362,"houston, texas, usa",74
226374,"vallejo, california, usa",29
226393,"willow street, pennsylvania, usa",24
226393,"willow street, pennsylvania, usa",24
226393,"willow street, pennsylvania, usa",24
226393,"willow street, pennsylvania, usa",24
226393,"willow street, pennsylvania, usa",24
226393,"willow street, pennsylvania, usa",24
226393,"willow street, pennsylvania, usa",24
226394,"winnipeg, manitoba, canada",31
226422,"wellington, n/a, new zealand",42
226427,"virginia beach, virginia, usa",38
226462,"lawrenceville, georgia, usa",33
226476,"halifax, nova scotia, canada",52
226482,"singapore, n/a,",21
226482,"singapore, n/a,",21
226491,"chapel hill, north carolina, usa",NULL
226491,"chapel hill, north carolina, usa",NULL
226492,"soest, nordrhein-westfalen, germany",35
226513,"wuhan, hubei province, china",19
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226545,"mesa, arizona, usa",38
226548,"timaru, south island, new zealand",32
226548,"timaru, south island, new zealand",32
226553,"anchorage, alaska, usa",NULL
226553,"anchorage, alaska, usa",NULL
226553,"anchorage, alaska, usa",NULL
226554,"cottam, ontario, canada",NULL
226566,"atlanta, georgia, usa",39
226568,"bern, bern, switzerland",23
226569,"sudbury, ontario, canada",NULL
226569,"sudbury, ontario, canada",NULL
226597,"parma, ohio, usa",68
226610,"palm springs, california, usa",NULL
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226616,"tucson, arizona, usa",204
226638,"reno, nevada, usa",50
226638,"reno, nevada, usa",50
226665,"remsen, new york, usa",56
226671,"moose jaw, saskatchewan, canada",26
226681,"waterbury, vermont, usa",53
226681,"waterbury, vermont, usa",53
226689,"arcata, california, usa",54
226702,"allen, texas, usa",55
226702,"allen, texas, usa",55
226713,"philadelphia, pennsylvania, usa",NULL
226718,"disputanta, virginia, usa",50
226724,"bridgeton, missouri, usa",41
226725,"cleveland, ohio, usa",56
226728,"charles town, west virginia, usa",37
226739,"minneapolis, minnesota, usa",30
226739,"minneapolis, minnesota, usa",30
226743,"calgary, alberta, canada",51
226743,"calgary, alberta, canada",51
226745,"humble, ,",38
226745,"humble, ,",38
226746,"langley, british columbia, canada",NULL
226772,"mundelein, illinois, usa",37
226772,"mundelein, illinois, usa",37
226772,"mundelein, illinois, usa",37
226772,"mundelein, illinois, usa",37
226775,"richmond, virginia, usa",30
226806,"greenwood, texas, usa",NULL
226809,"hermosa beach, california, usa",62
226809,"hermosa beach, california, usa",62
226836,"christchurch, canterbury, new zealand",59
226847,"chicago, illinois, usa",18
226847,"chicago, illinois, usa",18
226874,"altadena, california, usa",33
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226879,"overland park, kansas, usa",31
226891,"asheville, north carolina, usa",NULL
226891,"asheville, north carolina, usa",NULL
226903,"antioch, tennessee, usa",37
226918,"napanee, ontario, canada",24
226925,"richlands, north carolina, usa",32
226926,"mckean, pennsylvania, usa",NULL
226926,"mckean, pennsylvania, usa",NULL
226926,"mckean, pennsylvania, usa",NULL
226926,"mckean, pennsylvania, usa",NULL
226926,"mckean, pennsylvania, usa",NULL
226960,"carver, massachusetts, usa",36
226965,"clemson, south carolina, usa",47
226965,"clemson, south carolina, usa",47
226965,"clemson, south carolina, usa",47
226965,"clemson, south carolina, usa",47
226965,"clemson, south carolina, usa",47
226965,"clemson, south carolina, usa",47
226965,"clemson, south carolina, usa",47
226987,"albuqerque, new mexico, usa",34
226998,"orange park, florida, usa",65
227006,"perth, western australia, australia",36
227013,"walnut creek, california, usa",NULL
227014,"burnaby, british columbia, canada",NULL
227025,"saskatoon, saskatchewan, canada",33
227025,"saskatoon, saskatchewan, canada",33
227025,"saskatoon, saskatchewan, canada",33
227025,"saskatoon, saskatchewan, canada",33
227029,"san jose, california, usa",NULL
227037,"portland, oregon, usa",NULL
227055,"grand prairie, texas, usa",NULL
227062,"phoenix, arizona, usa",39
227097,"lynnwood, washington, usa",37
227097,"lynnwood, washington, usa",37
227097,"lynnwood, washington, usa",37
227097,"lynnwood, washington, usa",37
227146,"bethlehem, new hampshire, usa",NULL
227146,"bethlehem, new hampshire, usa",NULL
227161,"portland, oregon, usa",NULL
227161,"portland, oregon, usa",NULL
227176,"bonn, nordrhein-westfalen, germany",27
227176,"bonn, nordrhein-westfalen, germany",27
227192,"grand rapids, michigan, usa",NULL
227192,"grand rapids, michigan, usa",NULL
227192,"grand rapids, michigan, usa",NULL
227192,"grand rapids, michigan, usa",NULL
227192,"grand rapids, michigan, usa",NULL
227202,"aurora, colorado, usa",26
227208,"manchester, new hampshire, usa",NULL
227210,"lake arrowhead, california, usa",40
227238,"annandale, virginia, usa",53
227249,"shreveport, louisiana, usa",52
227250,"rhame, north dakota, usa",32
227275,"saskatoon, saskatchewan, canada",47
227276,"rotherham, england, united kingdom",41
227282,"chicago, illinois, usa",NULL
227282,"chicago, illinois, usa",NULL
227287,"st paul, minnesota, usa",38
227292,"brooklyn, new york, usa",NULL
227295,"llanelli, ,",NULL
227297,"simi valley, california, usa",NULL
227302,"chicago, illinois, usa",50
227305,"baldwin, illinois, usa",54
227327,"astoria, new york, usa",35
227327,"astoria, new york, usa",35
227327,"astoria, new york, usa",35
227327,"astoria, new york, usa",35
227377,"whitelaw, alberta, canada",52
227387,"pittsburgh, pennsylvania, usa",32
227392,"waltham, massachusetts, usa",30
227413,"wautoma, wisconsin, usa",NULL
227422,"savannah, georgia, usa",35
227422,"savannah, georgia, usa",35
227438,"clonbinane, victoria, australia",27
227438,"clonbinane, victoria, australia",27
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227447,"kelseyville, california, usa",38
227467,"san francisco, california, usa",NULL
227491,"cedar rapids, iowa, usa",46
227494,"st. paul, minnesota, usa",35
227496,"dallas, texas, usa",36
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227520,"san jose, california, usa",33
227532,"auburn, california, usa",NULL
227544,"clichy, ile de france, france",31
227559,"bedford, ohio, usa",47
227610,"belmont, california, usa",45
227631,"moser river, nova scotia, canada",49
227633,"lewisburg, pennsylvania, usa",NULL
227641,"cairo, cairo governate, egypt",40
227641,"cairo, cairo governate, egypt",40
227654,"wellington, wellington, new zealand",NULL
227671,"toronto, ontario, canada",50
227672,"steamboat springs, colorado, usa",NULL
227672,"steamboat springs, colorado, usa",NULL
227674,"sudbury, massachusetts, usa",NULL
227681,"wuerzburg, bavaria/bayern, germany",27
227681,"wuerzburg, bavaria/bayern, germany",27
227681,"wuerzburg, bavaria/bayern, germany",27
227686,"belle vernon, pennsylvania, usa",34
227702,"league city, texas, usa",42
227702,"league city, texas, usa",42
227702,"league city, texas, usa",42
227702,"league city, texas, usa",42
227702,"league city, texas, usa",42
227702,"league city, texas, usa",42
227702,"league city, texas, usa",42
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227705,"westport, connecticut, usa",36
227748,"oxnard, california, usa",46
227768,"north royalton, ohio, usa",33
227771,"savion, n/a, israel",19
227774,"albuquerque, new mexico, usa",32
227774,"albuquerque, new mexico, usa",32
227836,"athens, georgia, usa",30
227836,"athens, georgia, usa",30
227859,"new york, new york, usa",26
227859,"new york, new york, usa",26
227859,"new york, new york, usa",26
227883,"florissant, missouri, usa",19
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227884,"virginia beach, virginia, usa",25
227925,"nanaimo, british columbia, canada",40
227925,"nanaimo, british columbia, canada",40
227926,"hayward, california, usa",27
227930,"rochester, , usa",NULL
227930,"rochester, , usa",NULL
227961,"worthington, ohio, usa",NULL
227976,"monterey park, california, usa",17
227976,"monterey park, california, usa",17
228021,"ann arbor, michigan, usa",32
228021,"ann arbor, michigan, usa",32
228021,"ann arbor, michigan, usa",32
228021,"ann arbor, michigan, usa",32
228021,"ann arbor, michigan, usa",32
228021,"ann arbor, michigan, usa",32
228021,"ann arbor, michigan, usa",32
228024,"nepean, ontario, canada",24
228065,"lexington, kentucky, usa",NULL
228073,"henderson, minnesota, usa",32
228096,"corvallis, oregon, usa",NULL
228108,"navarre, florida, usa",NULL
228128,"modesto, california, usa",NULL
228180,"sydney, new south wales, australia",NULL
228187,"st. clair, missouri, usa",58
228189,"austin, texas, usa",45
228206,"minneapolis, minnesota, usa",30
228214,"chicago, illinois, usa",NULL
228223,"petaluma, california, usa",43
228245,"dearborn, michigan, usa",18
228248,"bandung, n/a, indonesia",20
228249,"ocala, florida, usa",20
228254,"chandler, arizona, usa",NULL
228255,"thunder bay, ontario, canada",NULL
228311,"coon rapids, minnesota, usa",32
228311,"coon rapids, minnesota, usa",32
228311,"coon rapids, minnesota, usa",32
228311,"coon rapids, minnesota, usa",32
228311,"coon rapids, minnesota, usa",32
228311,"coon rapids, minnesota, usa",32
228311,"coon rapids, minnesota, usa",32
228311,"coon rapids, minnesota, usa",32
228313,"suffolk, england, united kingdom",17
228313,"suffolk, england, united kingdom",17
228313,"suffolk, england, united kingdom",17
228321,"santa cruz, california, usa",22
228351,"charleston, south carolina, usa",16
228351,"charleston, south carolina, usa",16
228351,"charleston, south carolina, usa",16
228351,"charleston, south carolina, usa",16
228374,"fenton, missouri, usa",44
228430,"costa mesa, california, usa",NULL
228432,"henderson, ,",36
228433,"nanaimo, british columbia, canada",NULL
228445,"south bend, indiana, usa",19
228445,"south bend, indiana, usa",19
228452,"ottawa, , canada",NULL
228477,"fairview, pennsylvania, usa",NULL
228477,"fairview, pennsylvania, usa",NULL
228504,"greenbrier, arkansas, usa",NULL
228537,"ronkonkoma, new york, usa",19
228579,"brooklyn, new york, usa",29
228579,"brooklyn, new york, usa",29
228579,"brooklyn, new york, usa",29
228579,"brooklyn, new york, usa",29
228579,"brooklyn, new york, usa",29
228579,"brooklyn, new york, usa",29
228633,"coimbra, n/a, portugal",20
228633,"coimbra, n/a, portugal",20
228636,"burlington, ontario, canada",NULL
228641,"peoria, illinois, usa",57
228652,"toronto, ,",NULL
228676,"sudbury, ontario, canada",80
228678,"bowling green, kentucky, usa",49
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228681,"dumont, new jersey, usa",NULL
228684,"st. john`s, newfoundland, canada",25
228692,"surprise, arizona, usa",76
228727,"singapore, n/a, singapore",NULL
228727,"singapore, n/a, singapore",NULL
228727,"singapore, n/a, singapore",NULL
228727,"singapore, n/a, singapore",NULL
228738,"vista, california, usa",65
228750,"kelowna, british columbia, canada",28
228760,"augusta, georgia, usa",22
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228764,"oakdale, california, usa",39
228768,"albany, oregon, usa",NULL
228789,"skipton, north yorkshire, united kingdom",44
228789,"skipton, north yorkshire, united kingdom",44
228789,"skipton, north yorkshire, united kingdom",44
228790,"victoria, british columbia, canada",28
228860,"earlysville, virginia, usa",NULL
228860,"earlysville, virginia, usa",NULL
228865,"cincinnati, ohio, usa",NULL
228868,"myrtle beach, south carolina, usa",33
228868,"myrtle beach, south carolina, usa",33
228868,"myrtle beach, south carolina, usa",33
228868,"myrtle beach, south carolina, usa",33
228868,"myrtle beach, south carolina, usa",33
228868,"myrtle beach, south carolina, usa",33
228883,"scituate, massachusetts, usa",NULL
228889,"toronto, ontario, canada",27
228891,"west chester, pennsylvania, usa",31
228896,"simi valley, california, usa",22
228913,"waltham, ,",59
228943,"muscat, n/a, oman",NULL
228947,"essen, nordrhein-westfalen, germany",36
228978,"yuma, arizona, usa",36
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
228998,"lincoln, nebraska, usa",41
229003,"brooklyn, new york, usa",NULL
229010,"miami, florida, usa",20
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229011,"mclean, virginia, usa",NULL
229013,"san jose, , usa",30
229055,"grand rapids, michigan, usa",32
229064,"reno, nevada, usa",36
229085,"grass valley, california, usa",53
229085,"grass valley, california, usa",53
229091,"munich, bavaria, germany",NULL
229102,"seattle, washington, usa",NULL
229160,"grandville, michigan, usa",NULL
229224,"minneapolis, minnesota, usa",23
229244,"tampere, pirkanmaa, finland",28
229244,"tampere, pirkanmaa, finland",28
229259,"cambridge, massachusetts, usa",NULL
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229313,"southgate, michigan, usa",31
229329,"st-légier, vaud, switzerland",56
229329,"st-légier, vaud, switzerland",56
229329,"st-légier, vaud, switzerland",56
229329,"st-légier, vaud, switzerland",56
229329,"st-légier, vaud, switzerland",56
229331,"houston, texas, usa",37
229331,"houston, texas, usa",37
229334,"fort carson, colorado, usa",30
229335,"austin, texas, usa",NULL
229405,"west bend, wisconsin, usa",55
229405,"west bend, wisconsin, usa",55
229405,"west bend, wisconsin, usa",55
229409,"leipzig, sachsen, germany",32
229409,"leipzig, sachsen, germany",32
229409,"leipzig, sachsen, germany",32
229409,"leipzig, sachsen, germany",32
229409,"leipzig, sachsen, germany",32
229409,"leipzig, sachsen, germany",32
229409,"leipzig, sachsen, germany",32
229440,"burnaby, british columbia, canada",NULL
229444,"annandale, virginia, usa",NULL
229456,"morehead, kentucky, usa",NULL
229499,"seattle, washington, usa",16
229501,"zaragoza, zaragoza, spain",20
229501,"zaragoza, zaragoza, spain",20
229506,"santiago de compostela, galicia, spain",23
229526,"milano, lombardia, italy",39
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229551,"ottawa, ontario, canada",28
229568,"schenectady, new york, usa",57
229609,"vancouver, washington, usa",40
229611,"houston, texas, usa",NULL
229615,"leicester, england, united kingdom",NULL
229632,"duchesne, utah, usa",23
229635,"oklahoma city, oklahoma, usa",22
229659,"manchester, connecticut, usa",NULL
229673,"claremont, new hampshire, usa",NULL
229681,"the dalles, oregon, usa",NULL
229681,"the dalles, oregon, usa",NULL
229696,"melbourne, victoria, australia",NULL
229703,"south surrey, british columbia, canada",NULL
229703,"south surrey, british columbia, canada",NULL
229703,"south surrey, british columbia, canada",NULL
229703,"south surrey, british columbia, canada",NULL
229703,"south surrey, british columbia, canada",NULL
229703,"south surrey, british columbia, canada",NULL
229721,"fort worth, texas, usa",24
229723,"lexington, kentucky, usa",NULL
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229741,"kensington, california, usa",29
229742,"göteborg, västergötland, sweden",30
229742,"göteborg, västergötland, sweden",30
229742,"göteborg, västergötland, sweden",30
229757,"diemen, noord-holland, netherlands",24
229767,"mechanicsville, virginia, usa",32
229767,"mechanicsville, virginia, usa",32
229767,"mechanicsville, virginia, usa",32
229768,"highland, michigan,",23
229771,"tyne&wear, sunderland,",NULL
229863,"calvi, corse, france",33
229899,"pordenone, friuli venezia giulia, italy",26
229914,"liverpool, merseyside, united kingdom",16
229921,"victoria, british columbia, canada",NULL
230003,"taipei, n/a, taiwan",25
230011,"reading, pennsylvania, usa",NULL
230013,"conroe, texas, usa",NULL
230013,"conroe, texas, usa",NULL
230013,"conroe, texas, usa",NULL
230013,"conroe, texas, usa",NULL
230030,"berkeley, california, usa",36
230030,"berkeley, california, usa",36
230030,"berkeley, california, usa",36
230030,"berkeley, california, usa",36
230030,"berkeley, california, usa",36
230030,"berkeley, california, usa",36
230030,"berkeley, california, usa",36
230030,"berkeley, california, usa",36
230044,"harrisburg, pennsylvania, usa",50
230047,"doonan, queensland, australia",33
230058,"portsmouth, virginia, usa",NULL
230060,"surrey, british columbia, canada",NULL
230105,"panama city, florida, usa",29
230105,"panama city, florida, usa",29
230105,"panama city, florida, usa",29
230115,"ap, florida, usa",44
230115,"ap, florida, usa",44
230115,"ap, florida, usa",44
230133,"austin, ,",33
230173,"lexington, south carolina, usa",NULL
230180,"lathrop, california, usa",33
230180,"lathrop, california, usa",33
230214,"louisville, kentucky, usa",32
230241,"seattle, washington, usa",NULL
230245,"monroe, louisiana, usa",31
230246,"neenah, wisconsin, usa",20
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230249,"glen rock, pennsylvania, usa",NULL
230262,"chesterfield, missouri, usa",41
230262,"chesterfield, missouri, usa",41
230262,"chesterfield, missouri, usa",41
230290,"lisbon, n/a, portugal",49
230293,"mililani, hawaii, usa",33
230322,"würzburg, bayern, germany",NULL
230400,"colorado springs, colorado, usa",40
230427,"paderborn, nordrhein-westfalen, germany",28
230428,"indianapolis, , usa",48
230436,"dallas, texas, usa",28
230458,"chestertown, maryland, usa",20
230459,"orlando, florida, usa",39
230459,"orlando, florida, usa",39
230459,"orlando, florida, usa",39
230490,"binghamton, new york, usa",31
230490,"binghamton, new york, usa",31
230490,"binghamton, new york, usa",31
230490,"binghamton, new york, usa",31
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230496,"simi valley, california, usa",34
230505,"pewaukee, wisconsin, usa",NULL
230514,"indooroopilly, queensland, australia",31
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
230522,"colorado springs, colorado, usa",52
